"Date","Price","Open","High","Low","Change %"
"10/03/2014","24.20","24.20","24.20","24.20","-3.43%"
"10/02/2014","25.06","25.06","25.06","25.06","42.87%"
"09/19/2014","17.54","17.54","17.54","17.54","-0.90%"
"09/18/2014","17.70","17.70","17.70","17.70","0.00%"
"09/17/2014","17.70","17.70","17.70","17.70","-1.94%"
"09/16/2014","18.05","18.05","18.05","18.05","1.92%"
"09/15/2014","17.71","17.71","17.71","17.71","-9.32%"
"09/12/2014","19.53","19.53","19.53","19.53","11.47%"
"09/11/2014","17.52","17.52","17.52","17.52","-1.13%"
"09/10/2014","17.72","17.72","17.72","17.72","-0.06%"
"09/09/2014","17.73","17.73","17.73","17.73","1.96%"
"09/08/2014","17.39","17.39","17.39","17.39","1.64%"
"09/05/2014","17.11","17.11","17.11","17.11","-1.61%"
"09/04/2014","17.39","17.39","17.39","17.39","-1.08%"
"09/03/2014","17.58","17.58","17.58","17.58","-0.85%"
"09/02/2014","17.73","17.73","17.73","17.73","-3.69%"
"09/01/2014","18.41","18.41","18.41","18.41","-0.81%"
"08/29/2014","18.56","18.56","18.56","18.56","0.81%"
"08/28/2014","18.41","18.41","18.41","18.41","1.88%"
"08/27/2014","18.07","18.07","18.07","18.07","0.00%"
"08/26/2014","18.07","18.07","18.07","18.07","-6.08%"
"08/25/2014","19.24","19.24","19.24","19.24","0.00%"
"08/22/2014","19.24","19.24","19.24","19.24","0.79%"
"08/21/2014","19.09","19.09","19.09","19.09","-1.04%"
"08/20/2014","19.29","19.29","19.29","19.29","0.00%"
"08/19/2014","19.29","19.29","19.29","19.29","-1.73%"
"08/18/2014","19.63","19.63","19.63","19.63","-2.44%"
"08/15/2014","20.12","20.12","20.12","20.12","0.20%"
"08/14/2014","20.08","20.08","20.08","20.08","-5.06%"
"08/13/2014","21.15","21.15","21.15","21.15","-2.49%"
"08/12/2014","21.69","21.69","21.69","21.69","0.93%"
"08/11/2014","21.49","21.49","21.49","21.49","9.14%"
"08/08/2014","19.69","19.69","19.69","19.69","-12.57%"
"08/07/2014","22.52","22.52","22.52","22.52","5.53%"
"08/06/2014","21.34","21.34","21.34","21.34","1.86%"
"08/05/2014","20.95","20.95","20.95","20.95","-3.37%"
"08/04/2014","21.68","21.68","21.68","21.68","-1.36%"
"08/01/2014","21.98","21.98","21.98","21.98","2.28%"
"07/31/2014","21.49","21.49","21.49","21.49","24.29%"
"07/30/2014","17.29","17.29","17.29","17.29","-13.42%"
"07/29/2014","19.97","19.97","19.97","19.97","0.96%"
"07/28/2014","19.78","19.78","19.78","19.78","-0.70%"
"07/25/2014","19.92","19.92","19.92","19.92","0.96%"
"07/24/2014","19.73","19.73","19.73","19.73","0.97%"
"07/23/2014","19.54","19.54","19.54","19.54","-0.96%"
"07/22/2014","19.73","19.73","19.73","19.73","-1.74%"
"07/21/2014","20.08","20.08","20.08","20.08","-0.05%"
"07/18/2014","20.09","20.09","20.09","20.09","-0.94%"
"07/17/2014","20.28","20.28","20.28","20.28","1.91%"
"07/16/2014","19.90","19.90","19.90","19.90","-2.59%"
"07/15/2014","20.43","20.43","20.43","20.43","1.90%"
"07/14/2014","20.05","20.05","20.05","20.05","-0.94%"
"07/11/2014","20.24","20.24","20.24","20.24","0.00%"
"07/10/2014","20.24","20.24","20.24","20.24","3.48%"
"07/09/2014","19.56","19.56","19.56","19.56","0.77%"
"07/08/2014","19.41","19.41","19.41","19.41","2.81%"
"07/07/2014","18.88","18.88","18.88","18.88","1.07%"
"07/04/2014","18.68","18.68","18.68","18.68","0.00%"
"07/03/2014","18.68","18.68","18.68","18.68","-2.81%"
"07/02/2014","19.22","19.22","19.22","19.22","-0.77%"
"07/01/2014","19.37","19.37","19.37","19.37","-4.53%"
"06/30/2014","20.29","20.29","20.29","20.29","10.39%"
"06/27/2014","18.38","18.38","18.38","18.38","2.85%"
"06/26/2014","17.87","17.87","17.87","17.87","3.71%"
"06/25/2014","17.23","17.23","17.23","17.23","3.42%"
"06/24/2014","16.66","16.66","16.66","16.66","0.00%"
"06/23/2014","16.66","16.66","16.66","16.66","8.25%"
"06/20/2014","15.39","15.39","15.39","15.39","15.45%"
"06/19/2014","13.33","13.33","13.33","13.33","-4.58%"
"06/18/2014","13.97","13.97","13.97","13.97","1.16%"
"06/17/2014","13.81","13.81","13.81","13.81","32.79%"
"06/16/2014","10.40","10.40","10.40","10.40","1.96%"
"06/13/2014","10.20","10.20","10.20","10.20","4.19%"
"06/12/2014","9.79","9.79","9.79","9.79","0.10%"
"06/11/2014","9.78","9.78","9.78","9.78","0.00%"
"06/10/2014","9.78","9.78","9.78","9.78","-31.51%"
"06/09/2014","14.28","14.28","14.28","14.28","-7.81%"
"06/06/2014","15.49","15.49","15.49","15.49","-10.41%"
"06/05/2014","17.29","17.29","17.29","17.29","-4.90%"
"06/04/2014","18.18","18.18","18.18","18.18","0.00%"
"06/03/2014","18.18","18.18","18.18","18.18","0.06%"
"06/02/2014","18.17","18.17","18.17","18.17","0.00%"
"05/30/2014","18.17","18.17","18.17","18.17","-0.06%"
"05/29/2014","18.18","18.18","18.18","18.18","0.00%"
"05/28/2014","18.18","18.18","18.18","18.18","-1.57%"
"05/27/2014","18.47","18.47","18.47","18.47","-4.60%"
"05/26/2014","19.36","19.36","19.36","19.36","0.00%"
"05/23/2014","19.36","19.36","19.36","19.36","-1.53%"
"05/22/2014","19.66","19.66","19.66","19.66","-0.05%"
"05/21/2014","19.67","19.67","19.67","19.67","0.00%"
"05/20/2014","19.67","19.67","19.67","19.67","56.36%"
"05/19/2014","12.58","12.58","12.58","12.58","1.53%"
"05/16/2014","12.39","12.39","12.39","12.39","0.00%"
"05/15/2014","12.39","12.39","12.39","12.39","12.84%"
"05/14/2014","10.98","10.98","10.98","10.98","0.09%"
"05/13/2014","10.97","10.97","10.97","10.97","-5.19%"
"05/12/2014","11.57","11.57","11.57","11.57","-9.61%"
"05/09/2014","12.80","12.80","12.80","12.80","10.73%"
"05/08/2014","11.56","11.56","11.56","11.56","-12.36%"
"05/07/2014","13.19","13.19","13.19","13.19","-0.83%"
"05/06/2014","13.30","13.30","13.30","13.30","0.00%"
"05/05/2014","13.30","13.30","13.30","13.30","0.00%"
"05/02/2014","13.30","13.30","13.30","13.30","-1.55%"
"05/01/2014","13.51","13.51","13.51","13.51","-2.31%"
"04/30/2014","13.83","13.83","13.83","13.83","-2.26%"
"04/29/2014","14.15","14.15","14.15","14.15","-2.21%"
"04/28/2014","14.47","14.47","14.47","14.47","-0.75%"
"04/25/2014","14.58","14.58","14.58","14.58","3.11%"
"04/24/2014","14.14","14.14","14.14","14.14","1.51%"
"04/23/2014","13.93","13.93","13.93","13.93","0.00%"
"04/22/2014","13.93","13.93","13.93","13.93","-1.55%"
"04/21/2014","14.15","14.15","14.15","14.15","0.00%"
"04/18/2014","14.15","14.15","14.15","14.15","0.00%"
"04/17/2014","14.15","14.15","14.15","14.15","0.00%"
"04/16/2014","14.15","14.15","14.15","14.15","0.64%"
"04/15/2014","14.06","14.06","14.06","14.06","0.86%"
"04/14/2014","13.94","13.94","13.94","13.94","0.00%"
"04/11/2014","13.94","13.94","13.94","13.94","4.65%"
"04/10/2014","13.32","13.32","13.32","13.32","0.00%"
"04/09/2014","13.32","13.32","13.32","13.32","-12.37%"
"04/08/2014","15.20","15.20","15.20","15.20","-0.07%"
"04/07/2014","15.21","15.21","15.21","15.21","0.07%"
"04/04/2014","15.20","15.20","15.20","15.20","-3.61%"
"04/03/2014","15.77","15.77","15.77","15.77","-12.44%"
"04/02/2014","18.01","18.01","18.01","18.01","12.35%"
"04/01/2014","16.03","16.03","16.03","16.03","-3.02%"
"03/31/2014","16.53","16.53","16.53","16.53","-1.37%"
"03/28/2014","16.76","16.76","16.76","16.76","-2.16%"
"03/27/2014","17.13","17.13","17.13","17.13","0.00%"
"03/26/2014","17.13","17.13","17.13","17.13","-3.33%"
"03/25/2014","17.72","17.72","17.72","17.72","0.06%"
"03/24/2014","17.71","17.71","17.71","17.71","2.31%"
"03/21/2014","17.31","17.31","17.31","17.31","-3.35%"
"03/20/2014","17.91","17.91","17.91","17.91","6.10%"
"03/19/2014","16.88","16.88","16.88","16.88","-1.75%"
"03/18/2014","17.18","17.18","17.18","17.18","-1.60%"
"03/17/2014","17.46","17.46","17.46","17.46","-1.52%"
"03/14/2014","17.73","17.73","17.73","17.73","-9.36%"
"03/13/2014","19.56","19.56","19.56","19.56","2.84%"
"03/12/2014","19.02","19.02","19.02","19.02","2.09%"
"03/11/2014","18.63","18.63","18.63","18.63","-0.59%"
"03/10/2014","18.74","18.74","18.74","18.74","0.75%"
"03/07/2014","18.60","18.60","18.60","18.60","-0.80%"
"03/06/2014","18.75","18.75","18.75","18.75","-1.47%"
"03/05/2014","19.03","19.03","19.03","19.03","-1.40%"
"03/04/2014","19.30","19.30","19.30","19.30","-3.79%"
"03/03/2014","20.06","20.06","20.06","20.06","6.14%"
"02/28/2014","18.90","18.90","18.90","18.90","-0.74%"
"02/27/2014","19.04","19.04","19.04","19.04","0.69%"
"02/26/2014","18.91","18.91","18.91","18.91","0.05%"
"02/25/2014","18.90","18.90","18.90","18.90","0.00%"
"02/24/2014","18.90","18.90","18.90","18.90","-2.02%"
"02/21/2014","19.29","19.29","19.29","19.29","-0.72%"
"02/20/2014","19.43","19.43","19.43","19.43","20.91%"
"02/19/2014","16.07","16.07","16.07","16.07","0.00%"
"02/18/2014","16.07","16.07","16.07","16.07","0.00%"
"02/17/2014","16.07","16.07","16.07","16.07","-0.56%"
"02/14/2014","16.16","16.16","16.16","16.16","-2.59%"
"02/13/2014","16.59","16.59","16.59","16.59","1.28%"
"02/12/2014","16.38","16.38","16.38","16.38","-1.15%"
"02/11/2014","16.57","16.57","16.57","16.57","-4.33%"
"02/10/2014","17.32","17.32","17.32","17.32","2.97%"
"02/07/2014","16.82","16.82","16.82","16.82","-5.61%"
"02/06/2014","17.82","17.82","17.82","17.82","-6.60%"
"02/05/2014","19.08","19.08","19.08","19.08","-0.63%"
"02/04/2014","19.20","19.20","19.20","19.20","2.13%"
"02/03/2014","18.80","18.80","18.80","18.80","0.64%"
"01/31/2014","18.68","18.68","18.68","18.68","1.30%"
"01/30/2014","18.44","18.44","18.44","18.44","0.11%"
"01/29/2014","18.42","18.42","18.42","18.42","-0.75%"
"01/28/2014","18.56","18.56","18.56","18.56","-3.43%"
"01/27/2014","19.22","19.22","19.22","19.22","26.70%"
"01/24/2014","15.17","15.17","15.17","15.17","9.06%"
"01/23/2014","13.91","13.91","13.91","13.91","7.75%"
"01/22/2014","12.91","12.91","12.91","12.91","2.38%"
"01/21/2014","12.61","12.61","12.61","12.61","-0.08%"
"01/20/2014","12.62","12.62","12.62","12.62","0.64%"
"01/17/2014","12.54","12.54","12.54","12.54","1.87%"
"01/16/2014","12.31","12.31","12.31","12.31","1.82%"
"01/15/2014","12.09","12.09","12.09","12.09","-2.42%"
"01/14/2014","12.39","12.39","12.39","12.39","-0.48%"
"01/13/2014","12.45","12.45","12.45","12.45","1.06%"
"01/10/2014","12.32","12.32","12.32","12.32","0.00%"
"01/09/2014","12.32","12.32","12.32","12.32","0.90%"
"01/08/2014","12.21","12.21","12.21","12.21","-1.77%"
"01/07/2014","12.43","12.43","12.43","12.43","-0.72%"
"01/06/2014","12.52","12.52","12.52","12.52","-1.49%"
"01/03/2014","12.71","12.71","12.71","12.71","0.00%"
"01/02/2014","12.71","12.71","12.71","12.71","-1.47%"
"01/01/2014","12.90","12.90","12.90","12.90","0.00%"
"12/31/2013","12.90","12.90","12.90","12.90","0.00%"
"12/30/2013","12.90","12.90","12.90","12.90","3.04%"
"12/27/2013","12.52","12.52","12.52","12.52","-1.73%"
"12/26/2013","12.74","12.74","12.74","12.74","0.00%"
"12/25/2013","12.74","12.74","12.74","12.74","0.00%"
"12/24/2013","12.74","12.74","12.74","12.74","0.00%"
"12/23/2013","12.74","12.74","12.74","12.74","-0.08%"
"12/20/2013","12.75","12.75","12.75","12.75","13.74%"
"12/19/2013","11.21","11.21","11.21","11.21","-3.69%"
"12/18/2013","11.64","11.64","11.64","11.64","-1.94%"
"12/17/2013","11.87","11.87","11.87","11.87","-0.75%"
"12/16/2013","11.96","11.96","11.96","11.96","-1.73%"
"12/13/2013","12.17","12.17","12.17","12.17","-0.73%"
"12/12/2013","12.26","12.26","12.26","12.26","0.74%"
"12/11/2013","12.17","12.17","12.17","12.17","0.00%"
"12/10/2013","12.17","12.17","12.17","12.17","-0.41%"
"12/09/2013","12.22","12.22","12.22","12.22","-3.32%"
"12/06/2013","12.64","12.64","12.64","12.64","-0.63%"
"12/05/2013","12.72","12.72","12.72","12.72","1.92%"
"12/04/2013","12.48","12.48","12.48","12.48","4.17%"
"12/03/2013","11.98","11.98","11.98","11.98","1.35%"
"12/02/2013","11.82","11.82","11.82","11.82","-0.76%"
"11/29/2013","11.91","11.91","11.91","11.91","-3.33%"
"11/28/2013","12.32","12.32","12.32","12.32","0.00%"
"11/27/2013","12.32","12.32","12.32","12.32","-3.30%"
"11/26/2013","12.74","12.74","12.74","12.74","0.08%"
"11/25/2013","12.73","12.73","12.73","12.73","-2.60%"
"11/22/2013","13.07","13.07","13.07","13.07","-1.95%"
"11/21/2013","13.33","13.33","13.33","13.33","0.08%"
"11/20/2013","13.32","13.32","13.32","13.32","-0.60%"
"11/19/2013","13.40","13.40","13.40","13.40","0.68%"
"11/18/2013","13.31","13.31","13.31","13.31","-1.92%"
"11/15/2013","13.57","13.57","13.57","13.57","-0.66%"
"11/14/2013","13.66","13.66","13.66","13.66","0.00%"
"11/13/2013","13.66","13.66","13.66","13.66","3.72%"
"11/12/2013","13.17","13.17","13.17","13.17","0.69%"
"11/11/2013","13.08","13.08","13.08","13.08","15.34%"
"11/08/2013","11.34","11.34","11.34","11.34","0.00%"
"11/07/2013","11.34","11.34","11.34","11.34","-10.64%"
"11/06/2013","12.69","12.69","12.69","12.69","37.93%"
"11/05/2013","9.20","9.20","9.20","9.20","0.00%"
"11/04/2013","9.20","9.20","9.20","9.20","-9.89%"
"11/01/2013","10.21","10.21","10.21","10.21","-4.67%"
"10/31/2013","10.71","10.71","10.71","10.71","-12.21%"
"10/30/2013","12.20","12.20","12.20","12.20","-7.51%"
"10/29/2013","13.19","13.19","13.19","13.19","-10.21%"
"10/28/2013","14.69","14.69","14.69","14.69","-6.31%"
"10/25/2013","15.68","15.68","15.68","15.68","6.81%"
"10/24/2013","14.68","14.68","14.68","14.68","7.15%"
"10/23/2013","13.70","13.70","13.70","13.70","-3.59%"
"10/22/2013","14.21","14.21","14.21","14.21","-3.33%"
"10/21/2013","14.70","14.70","14.70","14.70","0.00%"
"10/18/2013","14.70","14.70","14.70","14.70","-3.29%"
"10/17/2013","15.20","15.20","15.20","15.20","10.87%"
"10/16/2013","13.71","13.71","13.71","13.71","-6.80%"
"10/15/2013","14.71","14.71","14.71","14.71","-14.48%"
"10/14/2013","17.20","17.20","17.20","17.20","2.93%"
"10/11/2013","16.71","16.71","16.71","16.71","-5.59%"
"10/10/2013","17.70","17.70","17.70","17.70","-20.27%"
"10/09/2013","22.20","22.20","22.20","22.20","19.10%"
"10/08/2013","18.64","18.64","18.64","18.64","2.76%"
"10/07/2013","18.14","18.14","18.14","18.14","0.00%"
"10/04/2013","18.14","18.14","18.14","18.14","-7.64%"
"10/03/2013","19.64","19.64","19.64","19.64","2.56%"
"10/02/2013","19.15","19.15","19.15","19.15","0.00%"
"10/01/2013","19.15","19.15","19.15","19.15","-11.51%"
"09/30/2013","21.64","21.64","21.64","21.64","10.13%"
"09/27/2013","19.65","19.65","19.65","19.65","5.42%"
"09/26/2013","18.64","18.64","18.64","18.64","11.95%"
"09/25/2013","16.65","16.65","16.65","16.65","-5.72%"
"09/24/2013","17.66","17.66","17.66","17.66","0.06%"
"09/23/2013","17.65","17.65","17.65","17.65","12.71%"
"09/20/2013","15.66","15.66","15.66","15.66","21.78%"
"09/19/2013","12.86","12.86","12.86","12.86","-12.40%"
"09/18/2013","14.68","14.68","14.68","14.68","-6.38%"
"09/17/2013","15.68","15.68","15.68","15.68","0.00%"
"09/16/2013","15.68","15.68","15.68","15.68","-13.75%"
"09/13/2013","18.18","18.18","18.18","18.18","0.00%"
"09/12/2013","18.18","18.18","18.18","18.18","-5.21%"
"09/11/2013","19.18","19.18","19.18","19.18","0.00%"
"09/10/2013","19.18","19.18","19.18","19.18","-15.43%"
"09/09/2013","22.68","22.68","22.68","22.68","2.30%"
"09/06/2013","22.17","22.17","22.17","22.17","0.00%"
"09/05/2013","22.17","22.17","22.17","22.17","-2.21%"
"09/04/2013","22.67","22.67","22.67","22.67","4.57%"
"09/03/2013","21.68","21.68","21.68","21.68","0.05%"
"09/02/2013","21.67","21.67","21.67","21.67","-10.34%"
"08/30/2013","24.17","24.17","24.17","24.17","4.32%"
"08/29/2013","23.17","23.17","23.17","23.17","-2.15%"
"08/28/2013","23.68","23.68","23.68","23.68","-2.03%"
"08/27/2013","24.17","24.17","24.17","24.17","29.39%"
"08/26/2013","18.68","18.68","18.68","18.68","0.00%"
"08/23/2013","18.68","18.68","18.68","18.68","-9.67%"
"08/22/2013","20.68","20.68","20.68","20.68","-10.79%"
"08/21/2013","23.18","23.18","23.18","23.18","14.87%"
"08/20/2013","20.18","20.18","20.18","20.18","0.00%"
"08/19/2013","20.18","20.18","20.18","20.18","8.03%"
"08/16/2013","18.68","18.68","18.68","18.68","-0.05%"
"08/15/2013","18.69","18.69","18.69","18.69","19.12%"
"08/14/2013","15.69","15.69","15.69","15.69","-0.13%"
"08/13/2013","15.71","15.71","15.71","15.71","-8.66%"
"08/12/2013","17.20","17.20","17.20","17.20","0.00%"
"08/09/2013","17.20","17.20","17.20","17.20","-0.06%"
"08/08/2013","17.21","17.21","17.21","17.21","-2.77%"
"08/07/2013","17.70","17.70","17.70","17.70","2.85%"
"08/06/2013","17.21","17.21","17.21","17.21","-5.49%"
"08/05/2013","18.21","18.21","18.21","18.21","0.05%"
"08/02/2013","18.20","18.20","18.20","18.20","-0.05%"
"08/01/2013","18.21","18.21","18.21","18.21","-7.61%"
"07/31/2013","19.71","19.71","19.71","19.71","0.00%"
"07/30/2013","19.71","19.71","19.71","19.71","-16.84%"
"07/29/2013","23.70","23.70","23.70","23.70","2.16%"
"07/26/2013","23.20","23.20","23.20","23.20","0.00%"
"07/25/2013","23.20","23.20","23.20","23.20","12.08%"
"07/24/2013","20.70","20.70","20.70","20.70","-6.76%"
"07/23/2013","22.20","22.20","22.20","22.20","15.56%"
"07/22/2013","19.21","19.21","19.21","19.21","-9.56%"
"07/19/2013","21.24","21.24","21.24","21.24","-10.49%"
"07/18/2013","23.73","23.73","23.73","23.73","-15.91%"
"07/17/2013","28.22","28.22","28.22","28.22","-5.02%"
"07/16/2013","29.71","29.71","29.71","29.71","1.71%"
"07/15/2013","29.21","29.21","29.21","29.21","-10.67%"
"07/12/2013","32.70","32.70","32.70","32.70","15.88%"
"07/11/2013","28.22","28.22","28.22","28.22","-3.42%"
"07/10/2013","29.22","29.22","29.22","29.22","5.37%"
"07/09/2013","27.73","27.73","27.73","27.73","-11.21%"
"07/08/2013","31.23","31.23","31.23","31.23","-3.07%"
"07/05/2013","32.22","32.22","32.22","32.22","-8.47%"
"07/04/2013","35.20","35.20","35.20","35.20","-12.42%"
"07/03/2013","40.19","40.19","40.19","40.19","14.18%"
"07/02/2013","35.20","35.20","35.20","35.20","-2.74%"
"07/01/2013","36.19","36.19","36.19","36.19","-6.46%"
"06/28/2013","38.69","38.69","38.69","38.69","8.38%"
"06/26/2013","35.70","35.70","35.70","35.70","-22.66%"
"06/25/2013","46.16","46.16","46.16","46.16","-12.31%"
"06/24/2013","52.64","52.64","52.64","52.64","16.54%"
"06/21/2013","45.17","45.17","45.17","45.17","12.42%"
"06/20/2013","40.18","40.18","40.18","40.18","15.99%"
"06/19/2013","34.64","34.64","34.64","34.64","-2.83%"
"06/18/2013","35.65","35.65","35.65","35.65","5.94%"
"06/17/2013","33.65","33.65","33.65","33.65","-8.19%"
"06/14/2013","36.65","36.65","36.65","36.65","-16.00%"
"06/13/2013","43.63","43.63","43.63","43.63","0.02%"
"06/12/2013","43.62","43.62","43.62","43.62","2.32%"
"06/11/2013","42.63","42.63","42.63","42.63","11.77%"
"06/10/2013","38.14","38.14","38.14","38.14","5.52%"
"06/07/2013","36.15","36.15","36.15","36.15","-17.17%"
"06/06/2013","43.64","43.64","43.64","43.64","14.37%"
"06/05/2013","38.16","38.16","38.16","38.16","13.33%"
"06/04/2013","33.67","33.67","33.67","33.67","-12.91%"
"06/03/2013","38.66","38.66","38.66","38.66","6.88%"
"05/31/2013","36.17","36.17","36.17","36.17","9.03%"
"05/30/2013","33.17","33.17","33.17","33.17","-1.50%"
"05/29/2013","33.68","33.68","33.68","33.68","17.38%"
"05/28/2013","28.69","28.69","28.69","28.69","-17.26%"
"05/27/2013","34.68","34.68","34.68","34.68","0.00%"
"05/24/2013","34.68","34.68","34.68","34.68","34.90%"
"05/23/2013","25.71","25.71","25.71","25.71","34.31%"
"05/22/2013","19.14","19.14","19.14","19.14","-15.36%"
"05/21/2013","22.61","22.61","22.61","22.61","18.36%"
"05/20/2013","19.11","19.11","19.11","19.11","-0.53%"
"05/17/2013","19.21","19.21","19.21","19.21","-4.92%"
"05/16/2013","20.20","20.20","20.20","20.20","-2.12%"
"05/15/2013","20.64","20.64","20.64","20.64","-6.68%"
"05/14/2013","22.12","22.12","22.12","22.12","2.41%"
"05/13/2013","21.59","21.59","21.59","21.59","19.49%"
"05/10/2013","18.07","18.07","18.07","18.07","0.00%"
"05/09/2013","18.07","18.07","18.07","18.07","16.42%"
"05/08/2013","15.52","15.52","15.52","15.52","20.59%"
"05/07/2013","12.87","12.87","12.87","12.87","-7.20%"
"05/06/2013","13.87","13.87","13.87","13.87","0.14%"
"05/03/2013","13.85","13.85","13.85","13.85","-13.18%"
"05/02/2013","15.95","15.95","15.95","15.95","-19.74%"
"05/01/2013","19.88","19.88","19.88","19.88","0.08%"
"04/30/2013","19.86","19.86","19.86","19.86","-18.35%"
"04/29/2013","24.33","24.33","24.33","24.33","-12.40%"
"04/26/2013","27.77","27.77","27.77","27.77","-1.77%"
"04/25/2013","28.27","28.27","28.27","28.27","0.22%"
"04/24/2013","28.21","28.21","28.21","28.21","-6.53%"
"04/23/2013","30.18","30.18","30.18","30.18","-8.95%"
"04/22/2013","33.14","33.14","33.14","33.14","-2.79%"
"04/19/2013","34.09","34.09","34.09","34.09","-6.82%"
"04/18/2013","36.59","36.59","36.59","36.59","-12.89%"
"04/17/2013","42.00","42.00","42.00","42.00","5.04%"
"04/16/2013","39.99","39.99","39.99","39.99","1.33%"
"04/15/2013","39.47","39.47","39.47","39.47","8.35%"
"04/12/2013","36.42","36.42","36.42","36.42","15.87%"
"04/11/2013","31.43","31.43","31.43","31.43","-6.22%"
"04/10/2013","33.52","33.52","33.52","33.52","-6.86%"
"04/09/2013","35.99","35.99","35.99","35.99","0.00%"
"04/08/2013","35.99","35.99","35.99","35.99","-6.43%"
"04/05/2013","38.47","38.47","38.47","38.47","-1.27%"
"04/04/2013","38.96","38.96","38.96","38.96","-2.42%"
"04/03/2013","39.92","39.92","39.92","39.92","-10.08%"
"04/02/2013","44.40","44.40","44.40","44.40","-9.15%"
"04/01/2013","48.87","48.87","48.87","48.87","0.06%"
"03/29/2013","48.85","48.85","48.85","48.85","-1.00%"
"03/28/2013","49.34","49.34","49.34","49.34","-2.87%"
"03/27/2013","50.80","50.80","50.80","50.80","41.82%"
"03/26/2013","35.82","35.82","35.82","35.82","12.55%"
"03/25/2013","31.83","31.83","31.83","31.83","25.42%"
"03/22/2013","25.37","25.37","25.37","25.37","13.37%"
"03/21/2013","22.38","22.38","22.38","22.38","1.63%"
"03/20/2013","22.02","22.02","22.02","22.02","-4.08%"
"03/19/2013","22.96","22.96","22.96","22.96","16.95%"
"03/18/2013","19.63","19.63","19.63","19.63","11.32%"
"03/15/2013","17.63","17.63","17.63","17.63","0.00%"
"03/14/2013","17.64","17.64","17.64","17.64","-1.86%"
"03/13/2013","17.97","17.97","17.97","17.97","1.89%"
"03/12/2013","17.64","17.64","17.64","17.64","0.00%"
"03/11/2013","17.64","17.64","17.64","17.64","-3.64%"
"03/08/2013","18.30","18.30","18.30","18.30","-6.81%"
"03/07/2013","19.64","19.64","19.64","19.64","-6.34%"
"03/06/2013","20.97","20.97","20.97","20.97","-7.37%"
"03/05/2013","22.64","22.64","22.64","22.64","-10.17%"
"03/04/2013","25.20","25.20","25.20","25.20","-2.95%"
"03/01/2013","25.97","25.97","25.97","25.97","8.33%"
"02/28/2013","23.97","23.97","23.97","23.97","1.40%"
"02/27/2013","23.64","23.64","23.64","23.64","-7.80%"
"02/26/2013","25.64","25.64","25.64","25.64","28.31%"
"02/25/2013","19.98","19.98","19.98","19.98","-6.19%"
"02/22/2013","21.30","21.30","21.30","21.30","1.60%"
"02/21/2013","20.96","20.96","20.96","20.96","28.53%"
"02/20/2013","16.31","16.31","16.31","16.31","-1.98%"
"02/19/2013","16.64","16.64","16.64","16.64","36.17%"
"02/18/2013","12.22","12.22","12.22","12.22","-25.10%"
"02/15/2013","16.32","16.32","16.32","16.32","0.04%"
"02/14/2013","16.31","16.31","16.31","16.31","-3.93%"
"02/13/2013","16.98","16.98","16.98","16.98","-23.88%"
"02/12/2013","22.30","22.30","22.30","22.30","-9.47%"
"02/11/2013","24.64","24.64","24.64","24.64","-5.09%"
"02/08/2013","25.96","25.96","25.96","25.96","0.00%"
"02/07/2013","25.95","25.95","25.95","25.95","0.00%"
"02/06/2013","25.95","25.95","25.95","25.95","-1.27%"
"02/05/2013","26.29","26.29","26.29","26.29","-3.64%"
"02/04/2013","27.28","27.28","27.28","27.28","10.84%"
"02/01/2013","24.61","24.61","24.61","24.61","0.00%"
"01/31/2013","24.61","24.61","24.61","24.61","7.23%"
"01/30/2013","22.95","22.95","22.95","22.95","0.00%"
"01/29/2013","22.95","22.95","22.95","22.95","6.19%"
"01/28/2013","21.62","21.62","21.62","21.62","17.10%"
"01/25/2013","18.46","18.46","18.46","18.46","0.00%"
"01/24/2013","18.46","18.46","18.46","18.46","3.65%"
"01/23/2013","17.81","17.81","17.81","17.81","0.45%"
"01/22/2013","17.73","17.73","17.73","17.73","39.20%"
"01/21/2013","12.74","12.74","12.74","12.74","-25.12%"
"01/18/2013","17.01","17.01","17.01","17.01","0.53%"
"01/17/2013","16.92","16.92","16.92","16.92","-0.41%"
"01/16/2013","16.99","16.99","16.99","16.99","-1.68%"
"01/15/2013","17.28","17.28","17.28","17.28","9.78%"
"01/14/2013","15.74","15.74","15.74","15.74","5.75%"
"01/11/2013","14.88","14.88","14.88","14.88","0.14%"
"01/10/2013","14.86","14.86","14.86","14.86","4.61%"
"01/09/2013","14.21","14.21","14.21","14.21","-4.64%"
"01/08/2013","14.90","14.90","14.90","14.90","0.08%"
"01/07/2013","14.89","14.89","14.89","14.89","4.21%"
